Taka Ap,Lingo,Payment Dhoron,Jaega,Taka Pr,Gupto,Takar Karon,Tarik,Boyosh,Kon Jaegar Lok,Sotti_Mithye
$240.00,M,AV,C,$240.00,GHI000094032,CR,24-Sep-19,35-39,NE,0
$570.00,F,AV,S,$570.00,GHI000094032,CR,26-Sep-19,65+,NE,0
"$1,000.00",F,AV,C,"$1,000.00",GHI000094032,CR,14-Oct-19,45-49,NE,0
$560.00,F,AV,C,$560.00,GHI000094032,CR,17-Oct-19,45-49,NE,0
$620.00,F,AV,C,$620.00,GHI000094032,CR,03-Dec-19,65+,O,0
$365.00,F,AV,C,$365.00,GHI000094032,CR,03-Dec-19,25-29,M,0
$860.00,F,AV,C,$860.00,GHI000094032,CR,03-Dec-19,35-39,O,0
$790.00,F,AV,O,$790.00,GHI000094032,CR,13-Jan-20,55-59,NE,0
$270.00,M,RP,C,$270.00,GHI000094032,CR,19-Mar-20,60-64,PP,0
$200.00,F,AV,C,$200.00,GHI000094032,CR,14-Jul-20,20-24,NE,0
$800.00,F,RP,O,$800.00,GHI000094032,CR,28-Sep-20,20-24,O,0
$320.00,M,AV,O,$320.00,GHI000094032,CR,28-Oct-20,25-29,M,0
$700.00,F,AV,C,$700.00,GHI000094032,CR,05-Nov-20,35-39,NE,0
"$1,280.00",F,RP,C,"$1,280.00",GHI000094032,CR,23-Jan-17,35-39,NE,0
"$1,545.00",F,AV,C,"$1,545.00",GHI000094032,CR,26-May-17,65+,NE,0
"$2,574.00",M,AV,C,"$2,574.00",GHI000094032,CR,27-Jul-17,65+,NE,0
$880.00,F,AV,O,$880.00,GHI000094032,CR,17-Aug-17,20-24,M,0
"$1,180.00",M,AV,S,"$1,180.00",GHI000094032,CR,27-Oct-17,35-39,NE,0
"$2,429.00",F,AV,C,"$2,429.25",GHI000094032,CR,24-Jan-18,35-39,M,0
$880.00,M,AV,C,$880.00,GHI000094032,CR,13-Feb-18,20-24,NE,0
"$1,540.00",F,AV,C,"$1,540.00",GHI000094032,CR,15-Feb-18,20-24,NE,0
$660.00,F,AV,C,$660.00,GHI000094032,CR,03-Apr-18,25-29,NE,0
$720.00,F,AV,O,$720.00,GHI000094032,CR,10-May-18,25-29,M,0
"$1,400.00",F,AV,O,"$1,400.00",GHI000094032,CR,26-Jun-18,25-29,U,0
"$1,968.00",F,RP,C,"$1,968.00",GHI000094032,CR,09-Jul-18,30-34,M,0
"$1,720.00",F,AV,N,"$1,720.00",GHI000094032,CR,17-Jul-18,45-49,O,0
"$1,000.00",F,AV,N,"$1,000.00",GHI000094032,CR,09-Nov-18,50-54,NE,0
"$1,480.00",F,AV,O,"$1,480.00",GHI000094032,CR,26-Nov-18,20-24,M,0
$900.00,M,AV,O,$900.00,GHI000094032,CR,06-Dec-18,25-29,O,0
$900.00,F,AV,C,$900.00,GHI000094032,CR,14-Dec-18,20-24,NE,0
$850.00,F,AV,O,$850.00,GHI000094032,CR,04-Jan-19,25-29,M,0
$400.00,F,AV,C,$400.00,GHI000094032,CR,31-Jan-19,18-19,O,0
"$2,240.00",M,AV,C,"$2,240.00",GHI000094032,CR,24-Apr-19,50-54,U,0
$840.00,M,AV,C,$840.00,GHI000094032,CR,26-Apr-19,20-24,M,0
"$1,600.00",F,RP,C,"$1,600.00",GHI000094032,CR,13-May-19,35-39,U,0
$880.00,M,RP,O,$880.00,GHI000094032,CR,23-Jul-19,30-34,U,0
"$2,070.00",F,AV,C,"$2,070.00",GHI000094032,CR,26-Jul-19,25-29,M,0
$800.00,F,RP,O,$800.00,GHI000094032,CR,02-Aug-19,18-19,O,0
$800.00,M,RP,O,$800.00,GHI000094032,CR,05-Aug-19,18-19,NE,0
$672.00,F,RP,O,$672.00,GHI000094032,CR,02-Sep-19,18-19,NE,0
$960.00,M,AV,C,$960.00,GHI000094032,CR,24-Sep-19,35-39,NE,0
"$1,140.00",F,AV,S,"$1,140.00",GHI000094032,CR,26-Sep-19,65+,NE,0
$400.00,M,RP,AM,$400.00,GHI000094032,CR,27-Sep-19,25-29,U,0
$400.00,M,RP,AM,$400.00,GHI000094032,CR,27-Sep-19,20-24,U,0
"$1,800.00",F,AV,C,"$1,800.00",GHI000094032,CR,11-Oct-19,65+,NE,0
"$2,000.00",F,AV,C,"$2,000.00",GHI000094032,CR,14-Oct-19,45-49,NE,0
"$1,120.00",F,AV,C,"$1,120.00",GHI000094032,CR,17-Oct-19,45-49,NE,0
"$1,240.00",F,AV,C,"$1,240.00",GHI000094032,CR,03-Dec-19,65+,O,0
$730.00,F,AV,C,$730.00,GHI000094032,CR,03-Dec-19,25-29,M,0
"$1,720.00",F,AV,C,"$1,720.00",GHI000094032,CR,03-Dec-19,35-39,O,0
$400.00,F,AV,AM,$400.00,GHI000094032,CR,05-Dec-19,20-24,U,0
$400.00,F,AV,AM,$400.00,GHI000094032,CR,05-Dec-19,25-29,U,0
"$1,580.00",F,AV,O,"$1,580.00",GHI000094032,CR,13-Jan-20,55-59,NE,0
$885.00,F,AV,C,$885.00,GHI000094032,CR,13-Feb-20,25-29,NE,0
$810.00,M,RP,C,$810.00,GHI000094032,CR,19-Mar-20,60-64,PP,0
$614.00,M,AV,C,$614.00,GHI000094032,CR,08-Jul-20,25-29,NE,0
$600.00,F,AV,C,$600.00,GHI000094032,CR,14-Jul-20,20-24,NE,0
$720.00,F,AV,O,$720.00,GHI000094032,CR,10-Sep-20,18-19,NE,0
"$1,500.00",F,RP,O,"$1,500.00",GHI000094032,CR,25-Sep-20,45-49,O,0
$100.00,F,RP,O,$100.00,GHI000094032,CR,28-Sep-20,20-24,O,0
$580.00,M,AV,O,$580.00,GHI000094032,CR,28-Oct-20,25-29,M,0
"$1,400.00",F,AV,C,"$1,400.00",GHI000094032,CR,05-Nov-20,35-39,NE,0
$370.00,F,RP,C,$370.00,GHI001211668,CR,24-Sep-18,30-34,M,0
$370.00,F,AV,C,$370.00,GHI001211668,CR,24-Oct-18,45-49,M,0
$800.00,F,AV,C,$800.00,GHI001211668,CR,01-Mar-19,25-29,O,0
$293.00,F,AV,C,$292.75,GHI001211668,CR,24-Oct-18,45-49,M,0
"$1,600.00",F,AV,C,"$1,600.00",GHI001211668,CR,01-Mar-19,25-29,O,0
$130.00,F,RP,NL,$130.00,GHI000802049,CR,22-Dec-16,30-34,M,0
$170.00,M,AV,NL,$170.00,GHI000802049,CR,19-Jul-17,60-64,NE,0
$175.00,M,RP,NL,$175.00,GHI000802049,CR,27-Jul-18,55-59,M,0
$183.00,F,AV,NL,$183.34,GHI000802049,CR,06-Dec-18,20-24,M,0
$183.00,F,AV,NL,$183.33,GHI000802049,CR,06-Dec-18,18-19,M,0
$325.00,F,AV,NL,$325.00,GHI000802049,CR,11-Feb-19,25-29,M,0
$760.00,F,AV,AM,$760.00,GHI000802049,CR,20-May-19,20-24,M,0
"$1,040.00",F,AV,NL,"$1,040.00",GHI000802049,CR,06-Nov-20,45-49,M,0
$550.00,M,AV,NL,$550.00,GHI000802049,CR,16-Nov-20,50-54,M,0
$520.00,F,RP,NL,$520.00,GHI000802049,CR,22-Dec-16,30-34,M,0
$680.00,M,AV,NL,$680.00,GHI000802049,CR,19-Jul-17,60-64,NE,0
$700.00,M,RP,NL,$700.00,GHI000802049,CR,27-Jul-18,55-59,M,0
$733.00,F,AV,NL,$733.34,GHI000802049,CR,06-Dec-18,20-24,M,0
$733.00,F,AV,NL,$733.33,GHI000802049,CR,06-Dec-18,18-19,M,0
$960.00,F,AV,NL,$960.00,GHI000802049,CR,11-Feb-19,25-29,M,0
"$1,520.00",F,AV,AM,"$1,520.00",GHI000802049,CR,20-May-19,20-24,M,0
"$2,080.00",F,AV,NL,"$2,080.00",GHI000802049,CR,06-Nov-20,45-49,M,0
"$1,495.00",F,AV,C,"$1,495.00",GHI001746183,CR,21-Jun-19,55-59,O,0
$460.00,F,AV,AM,$460.00,GHI000504087,CR,23-Dec-16,65+,NE,0
$250.00,M,AV,AM,$250.00,GHI000504087,CR,20-Jan-17,45-49,NE,0
$560.00,F,AV,AM,$560.00,GHI000504087,CR,01-Feb-17,35-39,O,0
$275.00,F,AV,AM,$275.00,GHI000504087,CR,10-Feb-17,30-34,PP,0
$570.00,M,AV,AM,$570.00,GHI000504087,CR,28-Feb-17,30-34,PP,0
$500.00,F,AV,AM,$500.00,GHI000504087,CR,06-Jun-17,40-44,M,0
"$1,100.00",M,AV,AM,"$1,100.00",GHI000504087,CR,29-Jun-17,50-54,O,0
$940.00,F,AV,AM,$940.00,GHI000504087,CR,12-Jul-17,25-29,O,0
$370.00,F,AV,AM,$370.00,GHI000504087,CR,29-Sep-17,20-24,M,0
$806.00,F,AV,AM,$806.25,GHI000504087,CR,25-Jun-18,30-34,PP,0
$375.00,F,AV,O,$375.00,GHI000504087,CR,28-Jun-18,20-24,PP,0
$500.00,F,AV,AM,$500.00,GHI000504087,CR,07-Aug-18,20-24,M,0
$750.00,F,AV,AM,$750.00,GHI000504087,CR,07-Sep-18,30-34,M,0
$560.00,F,AV,W,$560.00,GHI000504087,CR,18-Sep-18,25-29,O,0
$580.00,F,AV,AM,$580.00,GHI000504087,CR,24-Dec-18,20-24,M,0
$490.00,F,AV,O,$490.00,GHI000504087,CR,11-Feb-19,40-44,NE,0
$340.00,F,RP,AM,$340.00,GHI000504087,CR,05-Apr-19,25-29,PP,0
$595.00,F,AV,AM,$595.00,GHI000504087,CR,13-May-19,65+,NE,0
$390.00,M,AV,AM,$390.00,GHI000504087,CR,21-Jun-19,55-59,NE,0
"$1,160.00",F,RP,AM,"$1,160.00",GHI000504087,CR,10-Jul-19,25-29,O,0
$495.00,F,AV,AM,$495.00,GHI000504087,CR,11-Sep-19,20-24,M,0
$470.00,F,AV,AM,$470.00,GHI000504087,CR,23-Jan-20,35-39,M,0
"$1,320.00",F,AV,AM,"$1,320.00",GHI000504087,CR,05-Feb-20,30-34,NE,0
$600.00,F,AV,AM,$600.00,GHI000504087,CR,13-May-20,40-44,O,0
$580.00,F,AV,AM,$580.00,GHI000504087,CR,28-Jul-20,65+,NE,0
$580.00,F,AV,AM,$580.00,GHI000504087,CR,28-Jul-20,65+,NE,0
$600.00,F,AV,AM,$600.00,GHI000504087,CR,22-Oct-20,45-49,M,0
"$1,840.00",F,AV,AM,"$1,840.00",GHI000504087,CR,23-Dec-16,65+,NE,0
"$1,000.00",M,AV,AM,"$1,000.00",GHI000504087,CR,20-Jan-17,45-49,NE,0
"$2,240.00",F,AV,AM,"$2,240.00",GHI000504087,CR,01-Feb-17,35-39,O,0
"$1,100.00",F,AV,O,"$1,100.00",GHI000504087,CR,08-Feb-17,18-19,PP,0
"$1,100.00",F,AV,AM,"$1,100.00",GHI000504087,CR,10-Feb-17,30-34,PP,0
"$1,956.00",M,AV,AM,"$1,955.88",GHI000504087,CR,28-Feb-17,30-34,PP,0
$980.00,M,AV,AM,$979.62,GHI000504087,CR,14-Mar-17,30-34,PP,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI000504087,CR,06-Jun-17,40-44,M,0
"$2,283.00",M,AV,AM,"$2,282.50",GHI000504087,CR,29-Jun-17,50-54,O,0
"$1,880.00",F,AV,AM,"$1,880.00",GHI000504087,CR,12-Jul-17,25-29,O,0
"$1,400.00",F,AV,AM,"$1,400.00",GHI000504087,CR,29-Sep-17,20-24,M,0
$893.00,M,RP,O,$892.50,GHI000504087,CR,24-Apr-18,18-19,O,0
$400.00,F,AV,AM,$400.00,GHI000504087,CR,25-Jun-18,30-34,PP,0
"$3,137.00",F,RP,Wlg,"$3,136.50",GHI000504087,CR,28-Jun-18,35-39,PP,0
$400.00,F,AV,O,$400.00,GHI000504087,CR,28-Jun-18,20-24,PP,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI000504087,CR,07-Aug-18,20-24,M,0
$560.00,F,AV,AM,$560.00,GHI000504087,CR,24-Aug-18,65+,NE,0
"$3,000.00",F,AV,AM,"$3,000.00",GHI000504087,CR,07-Sep-18,30-34,M,0
"$2,240.00",F,AV,W,"$2,240.00",GHI000504087,CR,18-Sep-18,25-29,O,0
"$2,320.00",F,AV,AM,"$2,320.00",GHI000504087,CR,24-Dec-18,20-24,M,0
"$1,960.00",F,AV,O,"$1,960.00",GHI000504087,CR,11-Feb-19,40-44,NE,0
"$3,600.00",F,AV,O,"$3,600.00",GHI000504087,CR,15-Feb-19,25-29,O,0
"$1,360.00",F,RP,AM,"$1,360.00",GHI000504087,CR,05-Apr-19,25-29,PP,0
"$2,380.00",F,AV,AM,"$2,380.00",GHI000504087,CR,13-May-19,65+,NE,0
"$1,560.00",M,AV,AM,"$1,560.00",GHI000504087,CR,21-Jun-19,55-59,NE,0
"$2,320.00",F,RP,AM,"$2,320.00",GHI000504087,CR,10-Jul-19,25-29,O,0
"$1,980.00",F,AV,AM,"$1,980.00",GHI000504087,CR,11-Sep-19,20-24,M,0
"$2,000.00",F,AV,AM,"$2,000.00",GHI000504087,CR,27-Dec-19,25-29,M,0
"$1,880.00",F,AV,AM,"$1,880.00",GHI000504087,CR,23-Jan-20,35-39,M,0
"$2,640.00",F,AV,AM,"$2,640.00",GHI000504087,CR,05-Feb-20,30-34,NE,0
"$2,400.00",F,AV,AM,"$2,400.00",GHI000504087,CR,13-May-20,40-44,O,0
"$2,160.00",F,AV,EC,"$2,160.00",GHI000504087,CR,04-Jun-20,25-29,M,0
"$1,160.00",F,AV,AM,"$1,160.00",GHI000504087,CR,28-Jul-20,65+,NE,0
"$1,160.00",F,AV,AM,"$1,160.00",GHI000504087,CR,28-Jul-20,65+,NE,0
"$2,400.00",F,AV,AM,"$2,400.00",GHI000504087,CR,22-Oct-20,45-49,M,0
$440.00,M,AV,AM,$440.00,GHI000804612,CR,13-Jan-17,25-29,PP,0
$250.00,F,AV,AM,$250.00,GHI000804612,CR,13-Jan-17,40-44,NE,0
$250.00,F,AV,AM,$250.00,GHI000804612,CR,31-Jan-17,50-54,NE,0
$530.00,F,RP,AM,$530.00,GHI000804612,CR,09-Jun-17,35-39,M,0
$324.00,M,AV,AM,$324.36,GHI000804612,CR,25-Sep-17,65+,O,0
$460.00,F,RP,AM,$460.00,GHI000804612,CR,31-Oct-17,35-39,NE,0
$410.00,F,AV,AM,$410.00,GHI000804612,CR,02-May-18,40-44,NE,0
$590.00,F,AV,AM,$590.00,GHI000804612,CR,08-Mar-19,50-54,O,0
$700.00,F,AV,AM,$700.00,GHI000804612,CR,12-Apr-19,35-39,PP,0
$350.00,F,AV,O,$350.00,GHI000804612,CR,06-Jun-19,50-54,NE,0
$475.00,M,RP,AM,$475.00,GHI000804612,CR,31-Jul-19,40-44,NE,0
$500.00,F,AV,AM,$500.00,GHI000804612,CR,31-Mar-20,25-29,M,0
"$1,500.00",F,AV,AM,"$1,500.00",GHI000804612,CR,29-Jul-20,40-44,PP,0
$207.00,F,AV,AM,$207.14,GHI000804612,CR,07-Aug-20,65+,NE,0
$207.00,F,AV,AM,$207.14,GHI000804612,CR,07-Aug-20,65+,NE,0
$740.00,F,AV,AM,$740.00,GHI000804612,CR,13-Oct-20,65+,O,0
"$2,266.00",M,AV,AM,"$2,266.00",GHI000804612,CR,13-Jan-17,25-29,PP,0
"$1,000.00",F,AV,AM,"$1,000.00",GHI000804612,CR,13-Jan-17,40-44,NE,0
"$1,288.00",F,AV,AM,"$1,287.50",GHI000804612,CR,31-Jan-17,50-54,NE,0
"$1,000.00",F,AV,AM,"$1,000.00",GHI000804612,CR,27-Feb-17,50-54,NE,0
"$2,120.00",F,RP,AM,"$2,120.00",GHI000804612,CR,09-Jun-17,35-39,M,0
"$1,800.00",M,AV,AM,"$1,800.00",GHI000804612,CR,25-Sep-17,65+,O,0
"$1,840.00",F,RP,AM,"$1,840.00",GHI000804612,CR,31-Oct-17,35-39,NE,0
"$2,112.00",F,AV,AM,"$2,111.50",GHI000804612,CR,02-May-18,40-44,NE,0
"$2,360.00",F,AV,AM,"$2,360.00",GHI000804612,CR,08-Mar-19,50-54,O,0
"$2,800.00",F,AV,AM,"$2,800.00",GHI000804612,CR,12-Apr-19,35-39,PP,0
$870.00,F,AV,O,$870.00,GHI000804612,CR,06-Jun-19,50-54,NE,0
$400.00,M,AV,AM,$400.00,GHI000804612,CR,06-Dec-19,50-54,M,0
"$3,000.00",F,AV,AM,"$3,000.00",GHI000804612,CR,29-Jul-20,40-44,PP,0
"$1,480.00",F,AV,AM,"$1,480.00",GHI000804612,CR,13-Oct-20,65+,O,0
"$3,300.00",F,AV,O,"$3,300.00",GHI000804612,CR,23-Oct-20,25-29,NE,0
$460.00,F,AV,T,$460.00,GHI000083992,CR,23-Mar-17,25-29,M,0
$420.00,M,AV,T,$420.00,GHI000083992,CR,19-May-17,50-54,M,0
$420.00,M,AV,T,$420.00,GHI000083992,CR,19-Sep-17,30-34,PP,0
$520.00,F,AV,T,$520.00,GHI000083992,CR,12-Apr-18,25-29,M,0
$540.00,F,AV,T,$540.00,GHI000083992,CR,17-Apr-18,30-34,M,0
$560.00,F,AV,T,$560.00,GHI000083992,CR,20-Nov-18,20-24,M,0
$520.00,F,AV,T,$520.00,GHI000083992,CR,29-Oct-19,65+,M,0
$280.00,F,RP,T,$280.00,GHI000083992,CR,15-Nov-19,40-44,M,0
$920.00,F,AV,T,$920.00,GHI000083992,CR,23-Mar-17,25-29,M,0
$840.00,M,AV,T,$840.00,GHI000083992,CR,19-May-17,50-54,M,0
$840.00,M,AV,T,$840.00,GHI000083992,CR,19-Sep-17,30-34,PP,0
"$1,040.00",F,AV,T,"$1,040.00",GHI000083992,CR,12-Apr-18,25-29,M,0
$330.00,F,AV,T,$330.00,GHI000083992,CR,17-Apr-18,30-34,M,0
$504.00,F,AV,O,$504.00,GHI000083992,CR,30-May-18,18-19,M,0
"$1,120.00",F,AV,T,"$1,120.00",GHI000083992,CR,20-Nov-18,20-24,M,0
"$1,040.00",F,AV,T,"$1,040.00",GHI000083992,CR,29-Oct-19,65+,M,0
$600.00,M,AV,O,$600.00,GHI000083992,CR,11-Nov-19,40-44,M,0
$560.00,F,RP,T,$560.00,GHI000083992,CR,15-Nov-19,40-44,M,0
$380.00,F,RP,T,$380.00,GHI000179530,CR,07-Dec-16,45-49,M,0
$380.00,F,AV,T,$380.00,GHI000179530,CR,13-Dec-16,35-39,M,0
$180.00,M,AV,T,$180.00,GHI000179530,CR,13-Dec-16,55-59,NE,0
$320.00,F,AV,T,$320.00,GHI000179530,CR,16-Dec-16,30-34,M,0
$400.00,F,AV,T,$400.00,GHI000179530,CR,22-Dec-16,25-29,M,0
$200.00,M,AV,T,$200.00,GHI000179530,CR,11-Jan-17,35-39,M,0
$175.00,F,AV,T,$175.00,GHI000179530,CR,31-Jan-17,60-64,NE,0
$175.00,M,AV,T,$175.00,GHI000179530,CR,31-Jan-17,30-34,NE,0
$230.00,F,AV,T,$230.00,GHI000179530,CR,14-Feb-17,60-64,NE,0
$350.00,F,AV,T,$350.00,GHI000179530,CR,20-Feb-17,20-24,M,0
$120.00,F,AV,T,$120.00,GHI000179530,CR,22-Feb-17,18-19,NE,0
$379.00,F,AV,T,$378.88,GHI000179530,CR,22-Feb-17,25-29,NE,0
$688.00,F,AV,T,$688.00,GHI000179530,CR,22-Feb-17,20-24,NE,0
$340.00,F,AV,T,$340.00,GHI000179530,CR,04-Apr-17,25-29,PP,0
$479.00,M,RP,T,$478.57,GHI000179530,CR,21-Apr-17,35-39,M,0
$200.00,M,AV,T,$200.00,GHI000179530,CR,08-May-17,55-59,M,0
$350.00,F,RP,T,$350.00,GHI000179530,CR,23-May-17,20-24,O,0
$170.00,F,AV,T,$170.00,GHI000179530,CR,31-May-17,45-49,M,0
$380.00,F,AV,T,$380.00,GHI000179530,CR,13-Jun-17,30-34,M,0
$260.00,M,RP,T,$260.00,GHI000179530,CR,14-Jun-17,50-54,NE,0
$320.00,F,RP,T,$320.00,GHI000179530,CR,21-Jun-17,40-44,NE,0
$88.00,M,RP,T,$87.50,GHI000179530,CR,30-Jun-17,18-19,U,0
$330.00,F,AV,T,$330.00,GHI000179530,CR,04-Jul-17,20-24,M,0
$185.00,F,AV,T,$185.00,GHI000179530,CR,31-Jul-17,50-54,NE,0
$688.00,M,AV,NL,$688.00,GHI000179530,CR,18-Aug-17,45-49,M,0
$360.00,F,RP,T,$360.00,GHI000179530,CR,24-Aug-17,20-24,NE,0
$170.00,F,RP,T,$170.00,GHI000179530,CR,28-Aug-17,18-19,U,0
$170.00,M,RP,T,$170.00,GHI000179530,CR,28-Aug-17,20-24,M,0
$245.00,F,AV,T,$245.00,GHI000179530,CR,29-Aug-17,50-54,NE,0
$365.00,F,AV,T,$365.00,GHI000179530,CR,08-Sep-17,20-24,NE,0
$250.00,F,AV,T,$250.00,GHI000179530,CR,28-Sep-17,20-24,M,0
$350.00,F,RP,T,$350.00,GHI000179530,CR,13-Oct-17,35-39,NE,0
$376.00,F,RP,T,$376.25,GHI000179530,CR,16-Oct-17,25-29,NE,0
$226.00,F,AV,T,$225.75,GHI000179530,CR,17-Oct-17,65+,M,0
$200.00,M,AV,T,$200.00,GHI000179530,CR,19-Oct-17,30-34,M,0
$360.00,F,AV,T,$360.00,GHI000179530,CR,03-Nov-17,20-24,U,0
$295.00,M,AV,W,$295.00,GHI000179530,CR,11-Jan-18,30-34,NE,0
$360.00,F,AV,T,$360.00,GHI000179530,CR,15-Feb-18,25-29,NE,0
$450.00,F,AV,NL,$450.00,GHI000179530,CR,23-Mar-18,40-44,NE,0
$395.00,F,AV,T,$395.00,GHI000179530,CR,28-Mar-18,35-39,NE,0
$295.00,M,AV,T,$295.00,GHI000179530,CR,28-Mar-18,25-29,M,0
$340.00,F,AV,T,$340.00,GHI000179530,CR,05-Apr-18,50-54,NE,0
$425.00,F,AV,T,$425.00,GHI000179530,CR,17-Apr-18,35-39,M,0
$350.00,F,AV,T,$350.00,GHI000179530,CR,30-Apr-18,25-29,M,0
$680.00,F,RP,T,$680.00,GHI000179530,CR,08-May-18,60-64,NE,0
$180.00,F,AV,T,$180.00,GHI000179530,CR,29-May-18,20-24,M,0
$180.00,F,AV,T,$180.00,GHI000179530,CR,29-May-18,20-24,M,0
$380.00,F,AV,T,$380.00,GHI000179530,CR,30-May-18,30-34,NE,0
$360.00,F,AV,T,$360.00,GHI000179530,CR,19-Jun-18,30-34,NE,0
$200.00,M,AV,T,$200.00,GHI000179530,CR,21-Jun-18,45-49,NE,0
$370.00,F,AV,T,$370.00,GHI000179530,CR,09-Jul-18,50-54,O,0
$270.00,M,AV,T,$270.00,GHI000179530,CR,16-Jul-18,40-44,M,0
$774.00,M,AV,T,$774.00,GHI000179530,CR,16-Aug-18,30-34,M,0
$360.00,F,AV,T,$360.00,GHI000179530,CR,17-Aug-18,25-29,M,0
$330.00,M,AV,T,$330.00,GHI000179530,CR,04-Sep-18,35-39,NE,0
$385.00,F,AV,T,$385.00,GHI000179530,CR,12-Sep-18,35-39,NE,0
$420.00,F,RP,T,$420.00,GHI000179530,CR,12-Sep-18,50-54,NE,0
$350.00,F,AV,T,$350.00,GHI000179530,CR,23-Oct-18,20-24,NE,0
$410.00,M,AV,W,$410.00,GHI000179530,CR,30-Oct-18,35-39,NE,0
$385.00,F,AV,T,$385.00,GHI000179530,CR,27-Nov-18,30-34,M,0
$200.00,M,AV,T,$200.00,GHI000179530,CR,30-Nov-18,25-29,M,0
$950.00,F,RP,T,$950.00,GHI000179530,CR,30-Jan-19,30-34,M,0
$464.00,F,AV,T,$464.30,GHI000179530,CR,14-Feb-19,35-39,O,0
$306.00,F,AV,T,$305.70,GHI000179530,CR,14-Feb-19,35-39,O,0
$575.00,F,AV,T,$575.14,GHI000179530,CR,12-Mar-19,35-39,NE,0
$275.00,F,AV,T,$274.86,GHI000179530,CR,13-Mar-19,35-39,NE,0
$850.00,F,RP,T,$850.00,GHI000179530,CR,29-Mar-19,30-34,M,0
$790.00,F,AV,T,$790.00,GHI000179530,CR,29-Mar-19,25-29,NE,0
$720.00,F,AV,T,$720.00,GHI000179530,CR,09-Apr-19,40-44,M,0
$435.00,F,AV,O,$435.00,GHI000179530,CR,23-Apr-19,25-29,M,0
$435.00,M,AV,T,$435.00,GHI000179530,CR,29-Apr-19,50-54,M,0
$720.00,F,AV,T,$720.00,GHI000179530,CR,02-May-19,40-44,NE,0
"$1,000.00",M,AV,O,"$1,000.00",GHI000179530,CR,10-May-19,40-44,NE,0
$300.00,F,AV,T,$300.00,GHI000179530,CR,13-May-19,25-29,NE,0
$920.00,F,AV,T,$920.00,GHI000179530,CR,20-May-19,25-29,NE,0
$770.00,F,AV,T,$770.00,GHI000179530,CR,23-May-19,50-54,M,0
$525.00,F,AV,T,$525.00,GHI000179530,CR,30-May-19,20-24,NE,0
$525.00,F,AV,O,$525.00,GHI000179530,CR,04-Jun-19,40-44,NE,0
$480.00,F,RP,T,$480.00,GHI000179530,CR,31-Jul-19,30-34,NE,0
$720.00,F,AV,T,$720.00,GHI000179530,CR,05-Aug-19,40-44,NE,0
$760.00,F,AV,T,$760.00,GHI000179530,CR,27-Sep-19,40-44,M,0
$740.00,F,RP,T,$740.00,GHI000179530,CR,07-Oct-19,35-39,NE,0
$280.00,F,AV,T,$280.00,GHI000179530,CR,09-Oct-19,25-29,O,0
$790.00,F,AV,O,$790.00,GHI000179530,CR,24-Oct-19,25-29,U,0
$500.00,F,AV,O,$500.00,GHI000179530,CR,25-Oct-19,35-39,M,0
$700.00,F,AV,O,$700.00,GHI000179530,CR,30-Oct-19,40-44,NE,0
$740.00,F,AV,O,$740.00,GHI000179530,CR,31-Oct-19,50-54,NE,0
$740.00,F,AV,Wlg,$740.00,GHI000179530,CR,20-Nov-19,30-34,M,0
$700.00,M,AV,T,$700.00,GHI000179530,CR,06-Dec-19,20-24,NE,0
$940.00,F,RP,T,$940.00,GHI000179530,CR,09-Dec-19,45-49,M,0
$400.00,M,AV,T,$400.00,GHI000179530,CR,18-Dec-19,55-59,NE,0
$590.00,M,AV,T,$590.00,GHI000179530,CR,30-Dec-19,65+,NE,0
$520.00,F,AV,T,$520.00,GHI000179530,CR,21-Jan-20,18-19,M,0
$400.00,F,AV,T,$400.00,GHI000179530,CR,30-Jan-20,65+,NE,0
$520.00,F,AV,T,$520.00,GHI000179530,CR,30-Jan-20,35-39,M,0
$850.00,F,AV,T,$850.00,GHI000179530,CR,24-Feb-20,30-34,O,0
$425.00,M,AV,T,$425.00,GHI000179530,CR,12-Mar-20,30-34,O,0
$425.00,F,AV,T,$425.00,GHI000179530,CR,12-Mar-20,45-49,NE,0
$790.00,F,AV,T,$790.00,GHI000179530,CR,01-May-20,35-39,M,0
$790.00,F,AV,T,$790.00,GHI000179530,CR,04-May-20,20-24,NE,0
$850.00,F,AV,T,$850.00,GHI000179530,CR,08-May-20,55-59,NE,0
$880.00,M,AV,C,$880.00,GHI000179530,CR,27-May-20,65+,NE,0
$960.00,M,AV,T,$960.00,GHI000179530,CR,05-Jun-20,35-39,NE,0
$835.00,M,AV,T,$835.00,GHI000179530,CR,09-Jun-20,50-54,O,0
$760.00,F,AV,C,$760.00,GHI000179530,CR,13-Jun-20,55-59,NE,0
$435.00,F,AV,T,$435.00,GHI000179530,CR,16-Jun-20,20-24,NE,0
$640.00,F,AV,O,$640.00,GHI000179530,CR,19-Jun-20,60-64,NE,0
"$1,300.00",F,AV,T,"$1,300.00",GHI000179530,CR,23-Jun-20,35-39,NE,0
$760.00,F,RP,T,$760.00,GHI000179530,CR,25-Jun-20,30-34,O,0
$300.00,F,AV,T,$300.00,GHI000179530,CR,07-Jul-20,35-39,M,0
$470.00,F,AV,T,$470.00,GHI000179530,CR,23-Jul-20,20-24,NE,0
$920.00,F,AV,T,$920.00,GHI000179530,CR,31-Jul-20,35-39,NE,0
